"Notes"	"State"	"State Code"	"Year"	"Year Code"	"ICD 113 Groups"	"ICD 113 Groups Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"South Dakota"	"46"	"2005"	"2005"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	22	775493	2.8	3.0
	"South Dakota"	"46"	"2005"	"2005"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	14	775493	1.8 (Unreliable)	1.9 (Unreliable)
	"South Dakota"	"46"	"2006"	"2006"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	21	783033	2.7	2.9
	"South Dakota"	"46"	"2006"	"2006"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	13	783033	1.7 (Unreliable)	1.7 (Unreliable)
	"South Dakota"	"46"	"2007"	"2007"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	19	791623	2.4 (Unreliable)	2.6 (Unreliable)
	"South Dakota"	"46"	"2008"	"2008"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	31	799124	3.9	4.2
	"South Dakota"	"46"	"2008"	"2008"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	13	799124	1.6 (Unreliable)	1.8 (Unreliable)
	"South Dakota"	"46"	"2008"	"2008"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	10	799124	1.3 (Unreliable)	1.3 (Unreliable)
	"South Dakota"	"46"	"2009"	"2009"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	27	807067	3.3	3.5
	"South Dakota"	"46"	"2009"	"2009"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	13	807067	1.6 (Unreliable)	1.7 (Unreliable)
	"South Dakota"	"46"	"2010"	"2010"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	18	814180	2.2 (Unreliable)	2.6 (Unreliable)
	"South Dakota"	"46"	"2010"	"2010"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	16	814180	2.0 (Unreliable)	2.2 (Unreliable)
	"South Dakota"	"46"	"2010"	"2010"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	11	814180	1.4 (Unreliable)	1.5 (Unreliable)
	"South Dakota"	"46"	"2011"	"2011"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	42	824289	5.1	5.2
	"South Dakota"	"46"	"2011"	"2011"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	11	824289	1.3 (Unreliable)	1.4 (Unreliable)
	"South Dakota"	"46"	"2012"	"2012"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	24	834631	2.9	3.2
	"South Dakota"	"46"	"2012"	"2012"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	13	834631	1.6 (Unreliable)	1.6 (Unreliable)
	"South Dakota"	"46"	"2013"	"2013"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	36	845270	4.3	4.7
	"South Dakota"	"46"	"2013"	"2013"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	15	845270	1.8 (Unreliable)	1.7 (Unreliable)
	"South Dakota"	"46"	"2014"	"2014"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	45	853304	5.3	5.6
	"South Dakota"	"46"	"2014"	"2014"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	12	853304	1.4 (Unreliable)	1.5 (Unreliable)
	"South Dakota"	"46"	"2015"	"2015"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	43	858469	5.0	5.6
	"South Dakota"	"46"	"2015"	"2015"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	19	858469	2.2 (Unreliable)	2.4 (Unreliable)
	"Tennessee"	"47"	"1999"	"1999"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	204	5638706	3.6	3.6
	"Tennessee"	"47"	"1999"	"1999"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	92	5638706	1.6	1.6
	"Tennessee"	"47"	"1999"	"1999"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	48	5638706	0.9	0.8
	"Tennessee"	"47"	"2000"	"2000"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	252	5689283	4.4	4.4
	"Tennessee"	"47"	"2000"	"2000"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	100	5689283	1.8	1.7
	"Tennessee"	"47"	"2000"	"2000"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	45	5689283	0.8	0.8
	"Tennessee"	"47"	"2001"	"2001"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	301	5750789	5.2	5.2
	"Tennessee"	"47"	"2001"	"2001"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	77	5750789	1.3	1.3
	"Tennessee"	"47"	"2001"	"2001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	46	5750789	0.8	0.8
	"Tennessee"	"47"	"2002"	"2002"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	343	5795918	5.9	5.9
	"Tennessee"	"47"	"2002"	"2002"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	92	5795918	1.6	1.6
	"Tennessee"	"47"	"2002"	"2002"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	56	5795918	1.0	1.0
	"Tennessee"	"47"	"2003"	"2003"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	469	5847812	8.0	8.1
	"Tennessee"	"47"	"2003"	"2003"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	92	5847812	1.6	1.5
	"Tennessee"	"47"	"2003"	"2003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	101	5847812	1.7	1.7
	"Tennessee"	"47"	"2004"	"2004"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	549	5910809	9.3	9.3
	"Tennessee"	"47"	"2004"	"2004"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	105	5910809	1.8	1.7
	"Tennessee"	"47"	"2004"	"2004"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	109	5910809	1.8	1.9
	"Tennessee"	"47"	"2005"	"2005"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	648	5991057	10.8	10.8
	"Tennessee"	"47"	"2005"	"2005"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	104	5991057	1.7	1.7
	"Tennessee"	"47"	"2005"	"2005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	120	5991057	2.0	2.0
	"Tennessee"	"47"	"2006"	"2006"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	714	6088766	11.7	11.8
	"Tennessee"	"47"	"2006"	"2006"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	117	6088766	1.9	1.9
	"Tennessee"	"47"	"2006"	"2006"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	142	6088766	2.3	2.3
	"Tennessee"	"47"	"2007"	"2007"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	761	6175727	12.3	12.3
	"Tennessee"	"47"	"2007"	"2007"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	102	6175727	1.7	1.6
	"Tennessee"	"47"	"2007"	"2007"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	120	6175727	1.9	1.9
	"Tennessee"	"47"	"2008"	"2008"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	734	6247411	11.7	11.6
	"Tennessee"	"47"	"2008"	"2008"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	112	6247411	1.8	1.7
	"Tennessee"	"47"	"2008"	"2008"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	88	6247411	1.4	1.4
	"Tennessee"	"47"	"2009"	"2009"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	771	6306019	12.2	12.2
	"Tennessee"	"47"	"2009"	"2009"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	114	6306019	1.8	1.7
	"Tennessee"	"47"	"2009"	"2009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	76	6306019	1.2	1.2
	"Tennessee"	"47"	"2010"	"2010"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	906	6346105	14.3	14.2
	"Tennessee"	"47"	"2010"	"2010"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	113	6346105	1.8	1.8
	"Tennessee"	"47"	"2010"	"2010"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	60	6346105	0.9	0.9
	"Tennessee"	"47"	"2011"	"2011"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	934	6398408	14.6	14.7
	"Tennessee"	"47"	"2011"	"2011"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	108	6398408	1.7	1.7
	"Tennessee"	"47"	"2011"	"2011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	44	6398408	0.7	0.7
	"Tennessee"	"47"	"2012"	"2012"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	959	6455469	14.9	15.0
	"Tennessee"	"47"	"2012"	"2012"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	108	6455469	1.7	1.6
	"Tennessee"	"47"	"2012"	"2012"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	64	6455469	1.0	1.0
	"Tennessee"	"47"	"2013"	"2013"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	996	6496130	15.3	15.2
	"Tennessee"	"47"	"2013"	"2013"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	107	6496130	1.6	1.6
	"Tennessee"	"47"	"2013"	"2013"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	83	6496130	1.3	1.3
	"Tennessee"	"47"	"2014"	"2014"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1110	6547779	17.0	17.1
	"Tennessee"	"47"	"2014"	"2014"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	108	6547779	1.6	1.6
	"Tennessee"	"47"	"2014"	"2014"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	47	6547779	0.7	0.7
	"Tennessee"	"47"	"2015"	"2015"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1269	6600299	19.2	19.4
	"Tennessee"	"47"	"2015"	"2015"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	124	6600299	1.9	1.8
	"Tennessee"	"47"	"2015"	"2015"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	64	6600299	1.0	1.0
	"Texas"	"48"	"1999"	"1999"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	790	20558220	3.8	3.9
	"Texas"	"48"	"1999"	"1999"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	219	20558220	1.1	1.1
	"Texas"	"48"	"1999"	"1999"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	74	20558220	0.4	0.4
	"Texas"	"48"	"2000"	"2000"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	760	20851820	3.6	3.7
	"Texas"	"48"	"2000"	"2000"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	208	20851820	1.0	1.0
	"Texas"	"48"	"2000"	"2000"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	52	20851820	0.2	0.3
	"Texas"	"48"	"2001"	"2001"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1017	21319622	4.8	4.8
	"Texas"	"48"	"2001"	"2001"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	275	21319622	1.3	1.3
	"Texas"	"48"	"2001"	"2001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	79	21319622	0.4	0.4
	"Texas"	"48"	"2002"	"2002"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1181	21690325	5.4	5.5
	"Texas"	"48"	"2002"	"2002"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	320	21690325	1.5	1.5
	"Texas"	"48"	"2002"	"2002"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	91	21690325	0.4	0.4
	"Texas"	"48"	"2003"	"2003"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1338	22030931	6.1	6.2
	"Texas"	"48"	"2003"	"2003"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	311	22030931	1.4	1.4
	"Texas"	"48"	"2003"	"2003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	99	22030931	0.4	0.5
	"Texas"	"48"	"2004"	"2004"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1384	22394023	6.2	6.2
	"Texas"	"48"	"2004"	"2004"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	293	22394023	1.3	1.3
	"Texas"	"48"	"2004"	"2004"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	10	22394023	0.0 (Unreliable)	0.0 (Unreliable)
	"Texas"	"48"	"2004"	"2004"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	126	22394023	0.6	0.6
	"Texas"	"48"	"2005"	"2005"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1515	22778123	6.7	6.8
	"Texas"	"48"	"2005"	"2005"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	277	22778123	1.2	1.2
	"Texas"	"48"	"2005"	"2005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	111	22778123	0.5	0.5
	"Texas"	"48"	"2006"	"2006"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1837	23359580	7.9	7.9
	"Texas"	"48"	"2006"	"2006"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	250	23359580	1.1	1.1
	"Texas"	"48"	"2006"	"2006"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	100	23359580	0.4	0.4
	"Texas"	"48"	"2007"	"2007"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1844	23831983	7.7	7.8
	"Texas"	"48"	"2007"	"2007"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	256	23831983	1.1	1.1
	"Texas"	"48"	"2007"	"2007"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	89	23831983	0.4	0.4
	"Texas"	"48"	"2008"	"2008"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1711	24309039	7.0	7.1
	"Texas"	"48"	"2008"	"2008"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	271	24309039	1.1	1.1
	"Texas"	"48"	"2008"	"2008"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	65	24309039	0.3	0.3
	"Texas"	"48"	"2009"	"2009"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2004	24801761	8.1	8.2
	"Texas"	"48"	"2009"	"2009"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	323	24801761	1.3	1.3
	"Texas"	"48"	"2009"	"2009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	75	24801761	0.3	0.3
	"Texas"	"48"	"2010"	"2010"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1995	25145561	7.9	8.0
	"Texas"	"48"	"2010"	"2010"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	303	25145561	1.2	1.2
	"Texas"	"48"	"2010"	"2010"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	96	25145561	0.4	0.4
	"Texas"	"48"	"2011"	"2011"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2151	25654464	8.4	8.4
	"Texas"	"48"	"2011"	"2011"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	316	25654464	1.2	1.2
	"Texas"	"48"	"2011"	"2011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	114	25654464	0.4	0.4
	"Texas"	"48"	"2012"	"2012"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1992	26089741	7.6	7.6
	"Texas"	"48"	"2012"	"2012"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	348	26089741	1.3	1.3
	"Texas"	"48"	"2012"	"2012"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	102	26089741	0.4	0.4
	"Texas"	"48"	"2013"	"2013"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2034	26500674	7.7	7.7
	"Texas"	"48"	"2013"	"2013"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	304	26500674	1.1	1.2
	"Texas"	"48"	"2013"	"2013"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	101	26500674	0.4	0.4
	"Texas"	"48"	"2014"	"2014"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2153	26979078	8.0	8.0
	"Texas"	"48"	"2014"	"2014"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	344	26979078	1.3	1.3
	"Texas"	"48"	"2014"	"2014"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	97	26979078	0.4	0.4
	"Texas"	"48"	"2015"	"2015"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2224	27469114	8.1	8.1
	"Texas"	"48"	"2015"	"2015"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	256	27469114	0.9	0.9
	"Texas"	"48"	"2015"	"2015"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	10	27469114	0.0 (Unreliable)	0.0 (Unreliable)
	"Texas"	"48"	"2015"	"2015"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	98	27469114	0.4	0.4
	"Utah"	"49"	"1999"	"1999"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	23	2203482	1.0	1.2
	"Utah"	"49"	"1999"	"1999"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	34	2203482	1.5	1.8
	"Utah"	"49"	"1999"	"1999"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	146	2203482	6.6	7.5
	"Utah"	"49"	"2000"	"2000"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	30	2233169	1.3	1.6
	"Utah"	"49"	"2000"	"2000"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	39	2233169	1.7	1.9
	"Utah"	"49"	"2000"	"2000"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	141	2233169	6.3	6.9
	"Utah"	"49"	"2001"	"2001"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	40	2283715	1.8	2.1
	"Utah"	"49"	"2001"	"2001"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	37	2283715	1.6	1.9
	"Utah"	"49"	"2001"	"2001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	131	2283715	5.7	6.5
	"Utah"	"49"	"2002"	"2002"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	69	2324815	3.0	3.4
	"Utah"	"49"	"2002"	"2002"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	61	2324815	2.6	3.1
	"Utah"	"49"	"2002"	"2002"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	158	2324815	6.8	7.5
	"Utah"	"49"	"2003"	"2003"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	57	2360137	2.4	2.5
	"Utah"	"49"	"2003"	"2003"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	45	2360137	1.9	2.0
	"Utah"	"49"	"2003"	"2003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	250	2360137	10.6	11.5
	"Utah"	"49"	"2004"	"2004"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	69	2401580	2.9	3.1
	"Utah"	"49"	"2004"	"2004"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	55	2401580	2.3	2.7
	"Utah"	"49"	"2004"	"2004"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	234	2401580	9.7	10.6
	"Utah"	"49"	"2005"	"2005"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	92	2457719	3.7	3.9
	"Utah"	"49"	"2005"	"2005"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	46	2457719	1.9	2.1
	"Utah"	"49"	"2005"	"2005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	297	2457719	12.1	13.2
	"Utah"	"49"	"2006"	"2006"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	77	2525507	3.0	3.4
	"Utah"	"49"	"2006"	"2006"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	57	2525507	2.3	2.6
	"Utah"	"49"	"2006"	"2006"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	310	2525507	12.3	13.1
	"Utah"	"49"	"2007"	"2007"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	142	2597746	5.5	6.0
	"Utah"	"49"	"2007"	"2007"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	54	2597746	2.1	2.3
	"Utah"	"49"	"2007"	"2007"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	315	2597746	12.1	13.0
