"Notes"	"Year"	"Year Code"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2013"	"2013"	"Iowa"	"19"	"Small Metro"	"4"	53	648292	8.2	9.0
	"2013"	"2013"	"Iowa"	"19"	"Micropolitan (non-metro)"	"5"	32	497402	6.4	6.7
	"2013"	"2013"	"Iowa"	"19"	"NonCore (non-metro)"	"6"	48	791305	6.1	7.1
	"2013"	"2013"	"Kansas"	"20"	"Large Fringe Metro"	"2"	79	848519	9.3	9.3
	"2013"	"2013"	"Kansas"	"20"	"Medium Metro"	"3"	96	638643	15.0	15.6
	"2013"	"2013"	"Kansas"	"20"	"Small Metro"	"4"	35	454651	7.7	8.5
	"2013"	"2013"	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	67	555158	12.1	13.3
	"2013"	"2013"	"Kansas"	"20"	"NonCore (non-metro)"	"6"	54	397659	13.6	15.6
	"2013"	"2013"	"Kentucky"	"21"	"Large Central Metro"	"1"	185	757516	24.4	24.4
	"2013"	"2013"	"Kentucky"	"21"	"Large Fringe Metro"	"2"	175	661170	26.5	26.3
	"2013"	"2013"	"Kentucky"	"21"	"Medium Metro"	"3"	135	710202	19.0	19.5
	"2013"	"2013"	"Kentucky"	"21"	"Small Metro"	"4"	68	432003	15.7	15.6
	"2013"	"2013"	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	192	843249	22.8	23.8
	"2013"	"2013"	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	264	994360	26.5	27.5
	"2013"	"2013"	"Louisiana"	"22"	"Large Central Metro"	"1"	116	378921	30.6	28.7
	"2013"	"2013"	"Louisiana"	"22"	"Large Fringe Metro"	"2"	240	862587	27.8	28.1
	"2013"	"2013"	"Louisiana"	"22"	"Medium Metro"	"3"	243	1746741	13.9	14.3
	"2013"	"2013"	"Louisiana"	"22"	"Small Metro"	"4"	124	870757	14.2	15.0
	"2013"	"2013"	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	40	406560	9.8	10.2
	"2013"	"2013"	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	46	361925	12.7	12.9
	"2013"	"2013"	"Maine"	"23"	"Medium Metro"	"3"	77	520290	14.8	14.4
	"2013"	"2013"	"Maine"	"23"	"Small Metro"	"4"	30	260892	11.5	11.8
	"2013"	"2013"	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	19	121114	15.7 (Unreliable)	15.9 (Unreliable)
	"2013"	"2013"	"Maine"	"23"	"NonCore (non-metro)"	"6"	48	426482	11.3	12.0
	"2013"	"2013"	"Maryland"	"24"	"Large Central Metro"	"1"	205	623215	32.9	31.0
	"2013"	"2013"	"Maryland"	"24"	"Large Fringe Metro"	"2"	572	4648818	12.3	12.1
	"2013"	"2013"	"Maryland"	"24"	"Medium Metro"	"3"	59	327970	18.0	19.1
	"2013"	"2013"	"Maryland"	"24"	"Small Metro"	"4"	28	183147	15.3	15.7
	"2013"	"2013"	"Maryland"	"24"	"Micropolitan (non-metro)"	"5"	12	70487	17.0 (Unreliable)	20.3 (Unreliable)
	"2013"	"2013"	"Maryland"	"24"	"NonCore (non-metro)"	"6"	16	82403	19.4 (Unreliable)	20.3 (Unreliable)
	"2013"	"2013"	"Massachusetts"	"25"	"Large Central Metro"	"1"	128	760364	16.8	17.4
	"2013"	"2013"	"Massachusetts"	"25"	"Large Fringe Metro"	"2"	614	4066694	15.1	15.1
	"2013"	"2013"	"Massachusetts"	"25"	"Medium Metro"	"3"	256	1438926	17.8	18.3
	"2013"	"2013"	"Massachusetts"	"25"	"Small Metro"	"4"	70	344030	20.3	22.5
	"2013"	"2013"	"Massachusetts"	"25"	"Micropolitan (non-metro)"	"5"	13	88235	14.7 (Unreliable)	14.7 (Unreliable)
	"2013"	"2013"	"Michigan"	"26"	"Large Central Metro"	"1"	456	2398934	19.0	19.1
	"2013"	"2013"	"Michigan"	"26"	"Large Fringe Metro"	"2"	462	2916438	15.8	15.6
	"2013"	"2013"	"Michigan"	"26"	"Medium Metro"	"3"	250	1622398	15.4	15.5
	"2013"	"2013"	"Michigan"	"26"	"Small Metro"	"4"	190	1159769	16.4	17.1
	"2013"	"2013"	"Michigan"	"26"	"Micropolitan (non-metro)"	"5"	113	1134122	10.0	10.3
	"2013"	"2013"	"Michigan"	"26"	"NonCore (non-metro)"	"6"	82	668845	12.3	14.0
	"2013"	"2013"	"Minnesota"	"27"	"Large Central Metro"	"1"	210	1727637	12.2	11.4
	"2013"	"2013"	"Minnesota"	"27"	"Large Fringe Metro"	"2"	134	1606527	8.3	8.4
	"2013"	"2013"	"Minnesota"	"27"	"Medium Metro"	"3"	28	235949	11.9	13.5
	"2013"	"2013"	"Minnesota"	"27"	"Small Metro"	"4"	56	611932	9.2	9.1
	"2013"	"2013"	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	50	658024	7.6	8.4
	"2013"	"2013"	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	45	580472	7.8	8.4
	"2013"	"2013"	"Mississippi"	"28"	"Large Fringe Metro"	"2"	17	252259	6.7 (Unreliable)	7.0 (Unreliable)
	"2013"	"2013"	"Mississippi"	"28"	"Medium Metro"	"3"	128	959708	13.3	13.1
	"2013"	"2013"	"Mississippi"	"28"	"Small Metro"	"4"	21	147760	14.2	15.1
	"2013"	"2013"	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	80	962340	8.3	8.7
	"2013"	"2013"	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	70	668909	10.5	11.2
	"2013"	"2013"	"Missouri"	"29"	"Large Central Metro"	"1"	215	998447	21.5	20.6
	"2013"	"2013"	"Missouri"	"29"	"Large Fringe Metro"	"2"	401	2311761	17.3	18.1
	"2013"	"2013"	"Missouri"	"29"	"Medium Metro"	"3"	82	471309	17.4	17.6
	"2013"	"2013"	"Missouri"	"29"	"Small Metro"	"4"	92	706854	13.0	13.8
	"2013"	"2013"	"Missouri"	"29"	"Micropolitan (non-metro)"	"5"	112	719177	15.6	17.1
	"2013"	"2013"	"Missouri"	"29"	"NonCore (non-metro)"	"6"	123	836160	14.7	16.0
	"2013"	"2013"	"Montana"	"30"	"Small Metro"	"4"	63	359308	17.5	18.3
	"2013"	"2013"	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	35	298999	11.7	12.9
	"2013"	"2013"	"Montana"	"30"	"NonCore (non-metro)"	"6"	39	356095	11.0	12.0
	"2013"	"2013"	"Nebraska"	"31"	"Medium Metro"	"3"	69	1088567	6.3	6.2
	"2013"	"2013"	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	22	327963	6.7	7.0
	"2013"	"2013"	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	25	341977	7.3	9.1
	"2013"	"2013"	"Nevada"	"32"	"Large Central Metro"	"1"	441	2028421	21.7	20.8
	"2013"	"2013"	"Nevada"	"32"	"Medium Metro"	"3"	117	437731	26.7	25.2
	"2013"	"2013"	"Nevada"	"32"	"Small Metro"	"4"	13	54057	24.0 (Unreliable)	22.7 (Unreliable)
	"2013"	"2013"	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	34	236634	14.4	15.2
	"2013"	"2013"	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	64	423482	15.1	14.9
	"2013"	"2013"	"New Hampshire"	"33"	"Medium Metro"	"3"	69	403444	17.1	15.9
	"2013"	"2013"	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	64	448239	14.3	14.8
	"2013"	"2013"	"New Jersey"	"34"	"Large Central Metro"	"1"	220	2003840	11.0	10.5
	"2013"	"2013"	"New Jersey"	"34"	"Large Fringe Metro"	"2"	887	5896645	15.0	15.5
	"2013"	"2013"	"New Jersey"	"34"	"Medium Metro"	"3"	129	754026	17.1	17.0
	"2013"	"2013"	"New Jersey"	"34"	"Small Metro"	"4"	58	252873	22.9	23.3
	"2013"	"2013"	"New Mexico"	"35"	"Medium Metro"	"3"	203	903502	22.5	22.3
	"2013"	"2013"	"New Mexico"	"35"	"Small Metro"	"4"	95	487769	19.5	20.5
	"2013"	"2013"	"New Mexico"	"35"	"Micropolitan (non-metro)"	"5"	131	600466	21.8	23.2
	"2013"	"2013"	"New Mexico"	"35"	"NonCore (non-metro)"	"6"	29	95153	30.5	32.8
	"2013"	"2013"	"New York"	"36"	"Large Central Metro"	"1"	1018	10108255	10.1	9.6
	"2013"	"2013"	"New York"	"36"	"Large Fringe Metro"	"2"	800	5466103	14.6	14.8
	"2013"	"2013"	"New York"	"36"	"Medium Metro"	"3"	228	1839482	12.4	12.3
	"2013"	"2013"	"New York"	"36"	"Small Metro"	"4"	109	869458	12.5	13.0
	"2013"	"2013"	"New York"	"36"	"Micropolitan (non-metro)"	"5"	93	1007414	9.2	9.1
	"2013"	"2013"	"New York"	"36"	"NonCore (non-metro)"	"6"	61	400320	15.2	17.6
	"2013"	"2013"	"North Carolina"	"37"	"Large Central Metro"	"1"	137	1966621	7.0	6.6
	"2013"	"2013"	"North Carolina"	"37"	"Large Fringe Metro"	"2"	206	1267988	16.2	16.4
	"2013"	"2013"	"North Carolina"	"37"	"Medium Metro"	"3"	491	3487986	14.1	14.4
	"2013"	"2013"	"North Carolina"	"37"	"Small Metro"	"4"	114	916894	12.4	13.3
	"2013"	"2013"	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	234	1567096	14.9	15.2
	"2013"	"2013"	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	77	638847	12.1	12.6
	"2013"	"2013"	"North Dakota"	"38"	"Small Metro"	"4"	10	356263	2.8 (Unreliable)	3.2 (Unreliable)
	"2013"	"2013"	"Ohio"	"39"	"Large Central Metro"	"1"	740	3283079	22.5	22.0
	"2013"	"2013"	"Ohio"	"39"	"Large Fringe Metro"	"2"	507	2391961	21.2	22.1
	"2013"	"2013"	"Ohio"	"39"	"Medium Metro"	"3"	602	3019330	19.9	21.2
	"2013"	"2013"	"Ohio"	"39"	"Small Metro"	"4"	99	501739	19.7	20.7
	"2013"	"2013"	"Ohio"	"39"	"Micropolitan (non-metro)"	"5"	331	1921528	17.2	18.1
	"2013"	"2013"	"Ohio"	"39"	"NonCore (non-metro)"	"6"	68	454595	15.0	16.7
	"2013"	"2013"	"Oklahoma"	"40"	"Large Central Metro"	"1"	173	755921	22.9	23.0
	"2013"	"2013"	"Oklahoma"	"40"	"Large Fringe Metro"	"2"	100	565119	17.7	17.5
	"2013"	"2013"	"Oklahoma"	"40"	"Medium Metro"	"3"	215	1054138	20.4	20.1
	"2013"	"2013"	"Oklahoma"	"40"	"Small Metro"	"4"	14	131240	10.7 (Unreliable)	10.8 (Unreliable)
	"2013"	"2013"	"Oklahoma"	"40"	"Micropolitan (non-metro)"	"5"	168	803504	20.9	21.7
	"2013"	"2013"	"Oklahoma"	"40"	"NonCore (non-metro)"	"6"	120	543483	22.1	22.3
	"2013"	"2013"	"Oregon"	"41"	"Large Central Metro"	"1"	132	766589	17.2	16.1
	"2013"	"2013"	"Oregon"	"41"	"Large Fringe Metro"	"2"	111	1093795	10.1	9.8
	"2013"	"2013"	"Oregon"	"41"	"Medium Metro"	"3"	70	754258	9.3	10.0
	"2013"	"2013"	"Oregon"	"41"	"Small Metro"	"4"	76	661760	11.5	11.0
	"2013"	"2013"	"Oregon"	"41"	"Micropolitan (non-metro)"	"5"	58	554165	10.5	10.5
	"2013"	"2013"	"Pennsylvania"	"42"	"Large Central Metro"	"1"	671	2790500	24.0	23.7
	"2013"	"2013"	"Pennsylvania"	"42"	"Large Fringe Metro"	"2"	770	3695615	20.8	21.7
	"2013"	"2013"	"Pennsylvania"	"42"	"Medium Metro"	"3"	573	3619220	15.8	16.4
	"2013"	"2013"	"Pennsylvania"	"42"	"Small Metro"	"4"	166	1182407	14.0	14.6
	"2013"	"2013"	"Pennsylvania"	"42"	"Micropolitan (non-metro)"	"5"	175	1081237	16.2	17.0
	"2013"	"2013"	"Pennsylvania"	"42"	"NonCore (non-metro)"	"6"	71	414557	17.1	19.8
	"2013"	"2013"	"Rhode Island"	"44"	"Large Central Metro"	"1"	145	629816	23.0	22.6
	"2013"	"2013"	"Rhode Island"	"44"	"Large Fringe Metro"	"2"	96	423040	22.7	22.6
	"2013"	"2013"	"South Carolina"	"45"	"Large Fringe Metro"	"2"	50	352401	14.2	13.9
	"2013"	"2013"	"South Carolina"	"45"	"Medium Metro"	"3"	441	3151542	14.0	14.0
	"2013"	"2013"	"South Carolina"	"45"	"Small Metro"	"4"	61	511792	11.9	12.1
	"2013"	"2013"	"South Carolina"	"45"	"Micropolitan (non-metro)"	"5"	40	442014	9.0	9.0
	"2013"	"2013"	"South Carolina"	"45"	"NonCore (non-metro)"	"6"	28	310749	9.0	8.3
	"2013"	"2013"	"South Dakota"	"46"	"Small Metro"	"4"	25	399505	6.3	6.3
	"2013"	"2013"	"South Dakota"	"46"	"Micropolitan (non-metro)"	"5"	10	228346	4.4 (Unreliable)	4.8 (Unreliable)
	"2013"	"2013"	"South Dakota"	"46"	"NonCore (non-metro)"	"6"	20	217419	9.2	11.1
	"2013"	"2013"	"Tennessee"	"47"	"Large Central Metro"	"1"	268	1598502	16.8	15.9
	"2013"	"2013"	"Tennessee"	"47"	"Large Fringe Metro"	"2"	187	1200083	15.6	15.5
	"2013"	"2013"	"Tennessee"	"47"	"Medium Metro"	"3"	347	1641615	21.1	21.1
	"2013"	"2013"	"Tennessee"	"47"	"Small Metro"	"4"	86	565141	15.2	16.3
	"2013"	"2013"	"Tennessee"	"47"	"Micropolitan (non-metro)"	"5"	163	842162	19.4	19.6
	"2013"	"2013"	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	136	648627	21.0	21.6
	"2013"	"2013"	"Texas"	"48"	"Large Central Metro"	"1"	1221	12556114	9.7	9.6
	"2013"	"2013"	"Texas"	"48"	"Large Fringe Metro"	"2"	387	4766873	8.1	8.0
	"2013"	"2013"	"Texas"	"48"	"Medium Metro"	"3"	375	4428115	8.5	9.0
	"2013"	"2013"	"Texas"	"48"	"Small Metro"	"4"	187	1727116	10.8	11.4
	"2013"	"2013"	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	151	1619671	9.3	10.1
	"2013"	"2013"	"Texas"	"48"	"NonCore (non-metro)"	"6"	125	1402785	8.9	9.4
	"2013"	"2013"	"Utah"	"49"	"Large Central Metro"	"1"	262	1081155	24.2	24.4
	"2013"	"2013"	"Utah"	"49"	"Large Fringe Metro"	"2"	18	60750	29.6 (Unreliable)	32.7 (Unreliable)
	"2013"	"2013"	"Utah"	"49"	"Medium Metro"	"3"	187	1185221	15.8	17.8
	"2013"	"2013"	"Utah"	"49"	"Small Metro"	"4"	54	264913	20.4	23.3
	"2013"	"2013"	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	37	168429	22.0	23.6
	"2013"	"2013"	"Utah"	"49"	"NonCore (non-metro)"	"6"	36	143217	25.1	28.0
	"2013"	"2013"	"Vermont"	"50"	"Small Metro"	"4"	26	215177	12.1	11.7
	"2013"	"2013"	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	43	247711	17.4	18.1
	"2013"	"2013"	"Vermont"	"50"	"NonCore (non-metro)"	"6"	24	164241	14.6	15.3
	"2013"	"2013"	"Virginia"	"51"	"Large Central Metro"	"1"	152	1283691	11.8	11.4
	"2013"	"2013"	"Virginia"	"51"	"Large Fringe Metro"	"2"	381	4496806	8.5	8.5
	"2013"	"2013"	"Virginia"	"51"	"Medium Metro"	"3"	87	664362	13.1	14.2
	"2013"	"2013"	"Virginia"	"51"	"Small Metro"	"4"	78	762496	10.2	10.4
	"2013"	"2013"	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	63	275831	22.8	24.1
	"2013"	"2013"	"Virginia"	"51"	"NonCore (non-metro)"	"6"	93	784689	11.9	12.9
	"2013"	"2013"	"Washington"	"53"	"Large Central Metro"	"1"	282	2047618	13.8	12.6
	"2013"	"2013"	"Washington"	"53"	"Large Fringe Metro"	"2"	316	2019442	15.6	15.1
	"2013"	"2013"	"Washington"	"53"	"Medium Metro"	"3"	159	1322815	12.0	11.7
	"2013"	"2013"	"Washington"	"53"	"Small Metro"	"4"	114	873472	13.1	13.9
	"2013"	"2013"	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	80	557335	14.4	15.4
	"2013"	"2013"	"Washington"	"53"	"NonCore (non-metro)"	"6"	18	152599	11.8 (Unreliable)	10.0 (Unreliable)
	"2013"	"2013"	"West Virginia"	"54"	"Large Fringe Metro"	"2"	16	54958	29.1 (Unreliable)	28.7 (Unreliable)
	"2013"	"2013"	"West Virginia"	"54"	"Medium Metro"	"3"	129	325363	39.6	41.3
	"2013"	"2013"	"West Virginia"	"54"	"Small Metro"	"4"	225	758230	29.7	31.3
	"2013"	"2013"	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	86	305577	28.1	28.2
	"2013"	"2013"	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	114	408857	27.9	30.3
	"2013"	"2013"	"Wisconsin"	"55"	"Large Central Metro"	"1"	234	957286	24.4	24.6
	"2013"	"2013"	"Wisconsin"	"55"	"Large Fringe Metro"	"2"	139	908234	15.3	15.4
	"2013"	"2013"	"Wisconsin"	"55"	"Medium Metro"	"3"	147	984085	14.9	14.5
	"2013"	"2013"	"Wisconsin"	"55"	"Small Metro"	"4"	162	1389004	11.7	12.0
	"2013"	"2013"	"Wisconsin"	"55"	"Micropolitan (non-metro)"	"5"	104	779723	13.3	13.8
	"2013"	"2013"	"Wisconsin"	"55"	"NonCore (non-metro)"	"6"	70	725321	9.7	10.7
	"2013"	"2013"	"Wyoming"	"56"	"Small Metro"	"4"	32	177162	18.1	18.8
	"2013"	"2013"	"Wyoming"	"56"	"Micropolitan (non-metro)"	"5"	45	245117	18.4	18.7
	"2013"	"2013"	"Wyoming"	"56"	"NonCore (non-metro)"	"6"	21	160852	13.1	13.3
	"2014"	"2014"	"Alabama"	"01"	"Large Central Metro"	"1"	175	660368	26.5	26.5
	"2014"	"2014"	"Alabama"	"01"	"Large Fringe Metro"	"2"	118	482455	24.5	24.1
	"2014"	"2014"	"Alabama"	"01"	"Medium Metro"	"3"	125	1288618	9.7	9.7
	"2014"	"2014"	"Alabama"	"01"	"Small Metro"	"4"	162	1260191	12.9	13.4
	"2014"	"2014"	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	79	529409	14.9	15.1
	"2014"	"2014"	"Alabama"	"01"	"NonCore (non-metro)"	"6"	64	625370	10.2	10.8
	"2014"	"2014"	"Alaska"	"02"	"Medium Metro"	"3"	77	398642	19.3	19.2
	"2014"	"2014"	"Alaska"	"02"	"Small Metro"	"4"	17	99371	17.1 (Unreliable)	17.0 (Unreliable)
	"2014"	"2014"	"Alaska"	"02"	"NonCore (non-metro)"	"6"	22	192627	11.4	12.1
	"2014"	"2014"	"Arizona"	"04"	"Large Central Metro"	"1"	695	4090022	17.0	16.9
	"2014"	"2014"	"Arizona"	"04"	"Large Fringe Metro"	"2"	33	396521	8.3	8.7
	"2014"	"2014"	"Arizona"	"04"	"Medium Metro"	"3"	223	1004244	22.2	23.4
	"2014"	"2014"	"Arizona"	"04"	"Small Metro"	"4"	192	890624	21.6	22.1
	"2014"	"2014"	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	54	245877	22.0	24.7
	"2014"	"2014"	"Arizona"	"04"	"NonCore (non-metro)"	"6"	14	101495	13.8 (Unreliable)	15.0 (Unreliable)
	"2014"	"2014"	"Arkansas"	"05"	"Medium Metro"	"3"	184	1396892	13.2	13.4
	"2014"	"2014"	"Arkansas"	"05"	"Small Metro"	"4"	50	374857	13.3	15.3
	"2014"	"2014"	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	68	571746	11.9	12.2
	"2014"	"2014"	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	52	573782	9.1	9.7
	"2014"	"2014"	"California"	"06"	"Large Central Metro"	"1"	2566	24691327	10.4	9.8
	"2014"	"2014"	"California"	"06"	"Large Fringe Metro"	"2"	449	5062692	8.9	8.4
	"2014"	"2014"	"California"	"06"	"Medium Metro"	"3"	1058	7009207	15.1	15.1
	"2014"	"2014"	"California"	"06"	"Small Metro"	"4"	214	1198820	17.9	17.3
	"2014"	"2014"	"California"	"06"	"Micropolitan (non-metro)"	"5"	168	561192	29.9	28.0
	"2014"	"2014"	"California"	"06"	"NonCore (non-metro)"	"6"	66	269053	24.5	22.7
	"2014"	"2014"	"Colorado"	"08"	"Large Central Metro"	"1"	134	663963	20.2	19.5
	"2014"	"2014"	"Colorado"	"08"	"Large Fringe Metro"	"2"	322	2091893	15.4	15.0
	"2014"	"2014"	"Colorado"	"08"	"Medium Metro"	"3"	285	1601152	17.8	17.6
	"2014"	"2014"	"Colorado"	"08"	"Small Metro"	"4"	65	309649	21.0	21.7
	"2014"	"2014"	"Colorado"	"08"	"Micropolitan (non-metro)"	"5"	34	385631	8.8	8.8
	"2014"	"2014"	"Colorado"	"08"	"NonCore (non-metro)"	"6"	59	303300	19.5	19.7
	"2014"	"2014"	"Connecticut"	"09"	"Large Central Metro"	"1"	160	896871	17.8	18.4
	"2014"	"2014"	"Connecticut"	"09"	"Large Fringe Metro"	"2"	63	316354	19.9	21.9
	"2014"	"2014"	"Connecticut"	"09"	"Medium Metro"	"3"	345	2196627	15.7	15.7
	"2014"	"2014"	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	55	184910	29.7	31.7
	"2014"	"2014"	"Delaware"	"10"	"Large Fringe Metro"	"2"	111	553347	20.1	20.0
	"2014"	"2014"	"Delaware"	"10"	"Medium Metro"	"3"	38	210848	18.0	19.7
	"2014"	"2014"	"Delaware"	"10"	"Small Metro"	"4"	40	171773	23.3	25.5
	"2014"	"2014"	"District of Columbia"	"11"	"Large Central Metro"	"1"	96	659836	14.5	14.2
	"2014"	"2014"	"Florida"	"12"	"Large Central Metro"	"1"	818	7081220	11.6	11.0
	"2014"	"2014"	"Florida"	"12"	"Large Fringe Metro"	"2"	788	5521426	14.3	14.2
	"2014"	"2014"	"Florida"	"12"	"Medium Metro"	"3"	797	5483501	14.5	15.6
	"2014"	"2014"	"Florida"	"12"	"Small Metro"	"4"	147	1116374	13.2	14.2
	"2014"	"2014"	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	52	357009	14.6	13.6
	"2014"	"2014"	"Florida"	"12"	"NonCore (non-metro)"	"6"	32	346039	9.2	8.9
	"2014"	"2014"	"Georgia"	"13"	"Large Central Metro"	"1"	140	996463	14.0	13.5
	"2014"	"2014"	"Georgia"	"13"	"Large Fringe Metro"	"2"	576	4618901	12.5	12.3
	"2014"	"2014"	"Georgia"	"13"	"Medium Metro"	"3"	130	1169554	11.1	11.2
	"2014"	"2014"	"Georgia"	"13"	"Small Metro"	"4"	154	1542234	10.0	10.5
	"2014"	"2014"	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	122	983758	12.4	12.7
	"2014"	"2014"	"Georgia"	"13"	"NonCore (non-metro)"	"6"	84	786222	10.7	11.5
	"2014"	"2014"	"Hawaii"	"15"	"Medium Metro"	"3"	103	992082	10.4	10.3
	"2014"	"2014"	"Hawaii"	"15"	"Small Metro"	"4"	25	163487	15.3	13.7
	"2014"	"2014"	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	29	264688	11.0	11.1
	"2014"	"2014"	"Idaho"	"16"	"Medium Metro"	"3"	104	664707	15.6	16.1
	"2014"	"2014"	"Idaho"	"16"	"Small Metro"	"4"	67	421768	15.9	17.1
	"2014"	"2014"	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	31	411175	7.5	8.0
	"2014"	"2014"	"Idaho"	"16"	"NonCore (non-metro)"	"6"	10	137156	7.3 (Unreliable)	8.9 (Unreliable)
	"2014"	"2014"	"Illinois"	"17"	"Large Central Metro"	"1"	622	5248704	11.9	11.5
	"2014"	"2014"	"Illinois"	"17"	"Large Fringe Metro"	"2"	520	4129634	12.6	12.8
	"2014"	"2014"	"Illinois"	"17"	"Medium Metro"	"3"	174	934709	18.6	19.3
	"2014"	"2014"	"Illinois"	"17"	"Small Metro"	"4"	176	1073044	16.4	16.4
	"2014"	"2014"	"Illinois"	"17"	"Micropolitan (non-metro)"	"5"	124	884674	14.0	15.3
	"2014"	"2014"	"Illinois"	"17"	"NonCore (non-metro)"	"6"	89	611424	14.6	15.4
	"2014"	"2014"	"Indiana"	"18"	"Large Central Metro"	"1"	245	934531	26.2	26.1
	"2014"	"2014"	"Indiana"	"18"	"Large Fringe Metro"	"2"	357	2086758	17.1	17.4
	"2014"	"2014"	"Indiana"	"18"	"Medium Metro"	"3"	138	963324	14.3	14.8
	"2014"	"2014"	"Indiana"	"18"	"Small Metro"	"4"	197	1141805	17.3	18.4
	"2014"	"2014"	"Indiana"	"18"	"Micropolitan (non-metro)"	"5"	163	1009407	16.1	16.5
	"2014"	"2014"	"Indiana"	"18"	"NonCore (non-metro)"	"6"	72	462055	15.6	17.3
	"2014"	"2014"	"Iowa"	"19"	"Medium Metro"	"3"	120	1169865	10.3	10.0
	"2014"	"2014"	"Iowa"	"19"	"Small Metro"	"4"	59	653984	9.0	9.8
	"2014"	"2014"	"Iowa"	"19"	"Micropolitan (non-metro)"	"5"	43	496291	8.7	9.5
	"2014"	"2014"	"Iowa"	"19"	"NonCore (non-metro)"	"6"	42	789341	5.3	6.0
	"2014"	"2014"	"Kansas"	"20"	"Large Fringe Metro"	"2"	96	857131	11.2	11.1
	"2014"	"2014"	"Kansas"	"20"	"Medium Metro"	"3"	103	641480	16.1	16.6
	"2014"	"2014"	"Kansas"	"20"	"Small Metro"	"4"	43	455631	9.4	10.4
	"2014"	"2014"	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	54	552376	9.8	10.2
	"2014"	"2014"	"Kansas"	"20"	"NonCore (non-metro)"	"6"	36	395889	9.1	9.9
	"2014"	"2014"	"Kentucky"	"21"	"Large Central Metro"	"1"	185	760621	24.3	24.4
	"2014"	"2014"	"Kentucky"	"21"	"Large Fringe Metro"	"2"	222	667442	33.3	33.2
	"2014"	"2014"	"Kentucky"	"21"	"Medium Metro"	"3"	151	714521	21.1	21.2
	"2014"	"2014"	"Kentucky"	"21"	"Small Metro"	"4"	58	434349	13.4	13.4
	"2014"	"2014"	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	169	845966	20.0	20.6
	"2014"	"2014"	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	292	989718	29.5	30.0
	"2014"	"2014"	"Louisiana"	"22"	"Large Central Metro"	"1"	110	384360	28.6	27.8
	"2014"	"2014"	"Louisiana"	"22"	"Large Fringe Metro"	"2"	210	867602	24.2	23.6
	"2014"	"2014"	"Louisiana"	"22"	"Medium Metro"	"3"	222	1755668	12.6	12.7
	"2014"	"2014"	"Louisiana"	"22"	"Small Metro"	"4"	149	875366	17.0	17.7
	"2014"	"2014"	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	48	405563	11.8	12.6
	"2014"	"2014"	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	38	360431	10.5	11.1
	"2014"	"2014"	"Maine"	"23"	"Medium Metro"	"3"	90	523546	17.2	17.3
	"2014"	"2014"	"Maine"	"23"	"Small Metro"	"4"	44	260943	16.9	17.3
	"2014"	"2014"	"Maine"	"23"	"Micropolitan (non-metro)"	"5"	20	121026	16.5	15.8
	"2014"	"2014"	"Maine"	"23"	"NonCore (non-metro)"	"6"	62	424741	14.6	16.0
	"2014"	"2014"	"Maryland"	"24"	"Large Central Metro"	"1"	263	623711	42.2	41.0
	"2014"	"2014"	"Maryland"	"24"	"Large Fringe Metro"	"2"	685	4687834	14.6	14.4
