State,Year,Age Group,Gender,Deaths,Population,Crude Rate,rate_unreliable,code
Texas,1999.0,35-44 years,Female,127.0,1644244.0,7.7,0,TX
Texas,1999.0,35-44 years,Male,261.0,1656972.0,15.8,0,TX
Texas,1999.0,45-54 years,Female,97.0,1276664.0,7.6,0,TX
Texas,1999.0,45-54 years,Male,120.0,1244195.0,9.6,0,TX
Texas,1999.0,55-64 years,Female,30.0,806619.0,3.7,0,TX
Texas,1999.0,55-64 years,Male,31.0,750046.0,4.1,0,TX
Texas,1999.0,65-74 years,Female,17.0,621211.0,2.7,1,TX
Texas,1999.0,65-74 years,Male,16.0,512505.0,3.1,1,TX
Texas,1999.0,75-84 years,Female,11.0,412583.0,2.7,1,TX
Texas,2000.0,15-19 years,Male,27.0,848199.0,3.2,0,TX
Texas,2000.0,20-24 years,Female,24.0,745527.0,3.2,0,TX
Texas,2000.0,20-24 years,Male,53.0,796226.0,6.7,0,TX
Texas,2000.0,25-34 years,Female,65.0,1553013.0,4.2,0,TX
Texas,2000.0,25-34 years,Male,136.0,1607952.0,8.5,0,TX
Texas,2000.0,35-44 years,Female,125.0,1652879.0,7.6,0,TX
Texas,2000.0,35-44 years,Male,244.0,1667075.0,14.6,0,TX
Texas,2000.0,45-54 years,Female,92.0,1320428.0,7.0,0,TX
Texas,2000.0,45-54 years,Male,127.0,1288582.0,9.9,0,TX
Texas,2000.0,55-64 years,Female,42.0,826841.0,5.1,0,TX
Texas,2000.0,55-64 years,Male,32.0,770143.0,4.2,0,TX
Texas,2000.0,65-74 years,Female,15.0,623704.0,2.4,1,TX
Texas,2000.0,75-84 years,Female,12.0,416200.0,2.9,1,TX
Texas,2001.0,15-19 years,Female,12.0,799652.0,1.5,1,TX
Texas,2001.0,15-19 years,Male,32.0,863975.0,3.7,0,TX
Texas,2001.0,20-24 years,Female,14.0,781330.0,1.8,1,TX
Texas,2001.0,20-24 years,Male,65.0,831084.0,7.8,0,TX
Texas,2001.0,25-34 years,Female,72.0,1567914.0,4.6,0,TX
Texas,2001.0,25-34 years,Male,190.0,1618502.0,11.7,0,TX
Texas,2001.0,35-44 years,Female,169.0,1664764.0,10.2,0,TX
Texas,2001.0,35-44 years,Male,300.0,1678642.0,17.9,0,TX
Texas,2001.0,45-54 years,Female,157.0,1392951.0,11.3,0,TX
Texas,2001.0,45-54 years,Male,203.0,1361116.0,14.9,0,TX
Texas,2001.0,55-64 years,Female,45.0,860674.0,5.2,0,TX
Texas,2001.0,55-64 years,Male,42.0,805088.0,5.2,0,TX
Texas,2001.0,65-74 years,Female,19.0,628964.0,3.0,1,TX
Texas,2001.0,65-74 years,Male,14.0,527065.0,2.7,1,TX
Texas,2001.0,75-84 years,Female,18.0,426978.0,4.2,1,TX
Texas,2002.0,15-19 years,Female,18.0,806897.0,2.2,1,TX
Texas,2002.0,15-19 years,Male,46.0,872355.0,5.3,0,TX
Texas,2002.0,20-24 years,Female,29.0,807313.0,3.6,0,TX
Texas,2002.0,20-24 years,Male,94.0,862352.0,10.9,0,TX
Texas,2002.0,25-34 years,Female,90.0,1587024.0,5.7,0,TX
Texas,2002.0,25-34 years,Male,182.0,1632624.0,11.1,0,TX
Texas,2002.0,35-44 years,Female,194.0,1660285.0,11.7,0,TX
Texas,2002.0,35-44 years,Male,336.0,1672752.0,20.1,0,TX
Texas,2002.0,45-54 years,Female,189.0,1428406.0,13.2,0,TX
Texas,2002.0,45-54 years,Male,236.0,1395367.0,16.9,0,TX
Texas,2002.0,55-64 years,Female,45.0,917972.0,4.9,0,TX
Texas,2002.0,55-64 years,Male,51.0,861684.0,5.9,0,TX
Texas,2002.0,65-74 years,Female,26.0,633486.0,4.1,0,TX
Texas,2002.0,65-74 years,Male,16.0,533930.0,3.0,1,TX
Texas,2002.0,75-84 years,Female,10.0,434541.0,2.3,1,TX
Texas,2002.0,85+ years,Female,12.0,168790.0,7.1,1,TX
Texas,2003.0,15-19 years,Female,16.0,815867.0,2.0,1,TX
Texas,2003.0,15-19 years,Male,31.0,877810.0,3.5,0,TX
Texas,2003.0,20-24 years,Female,37.0,829174.0,4.5,0,TX
Texas,2003.0,20-24 years,Male,111.0,881073.0,12.6,0,TX
Texas,2003.0,25-34 years,Female,92.0,1599599.0,5.8,0,TX
Texas,2003.0,25-34 years,Male,223.0,1635256.0,13.6,0,TX
Texas,2003.0,35-44 years,Female,216.0,1657264.0,13.0,0,TX
Texas,2003.0,35-44 years,Male,351.0,1664298.0,21.1,0,TX
Texas,2003.0,45-54 years,Female,196.0,1470315.0,13.3,0,TX
Texas,2003.0,45-54 years,Male,284.0,1437009.0,19.8,0,TX
Texas,2003.0,55-64 years,Female,67.0,967532.0,6.9,0,TX
Texas,2003.0,55-64 years,Male,60.0,909768.0,6.6,0,TX
Texas,2003.0,65-74 years,Female,17.0,642387.0,2.6,1,TX
Texas,2003.0,65-74 years,Male,11.0,543891.0,2.0,1,TX
Texas,2003.0,75-84 years,Female,11.0,441052.0,2.5,1,TX
Texas,2003.0,75-84 years,Male,10.0,300011.0,3.3,1,TX
Texas,2004.0,15-19 years,Female,20.0,827325.0,2.4,0,TX
Texas,2004.0,15-19 years,Male,56.0,887634.0,6.3,0,TX
Texas,2004.0,20-24 years,Female,30.0,839827.0,3.6,0,TX
Texas,2004.0,20-24 years,Male,106.0,895229.0,11.8,0,TX
Texas,2004.0,25-34 years,Female,98.0,1615358.0,6.1,0,TX
Texas,2004.0,25-34 years,Male,269.0,1647765.0,16.3,0,TX
Texas,2004.0,35-44 years,Female,219.0,1660777.0,13.2,0,TX
Texas,2004.0,35-44 years,Male,308.0,1665195.0,18.5,0,TX
Texas,2004.0,45-54 years,Female,195.0,1511054.0,12.9,0,TX
Texas,2004.0,45-54 years,Male,311.0,1478792.0,21.0,0,TX
Texas,2004.0,55-64 years,Female,69.0,1018683.0,6.8,0,TX
Texas,2004.0,55-64 years,Male,62.0,958360.0,6.5,0,TX
Texas,2004.0,65-74 years,Female,19.0,652120.0,2.9,1,TX
Texas,2004.0,65-74 years,Male,10.0,555185.0,1.8,1,TX
Texas,2004.0,75-84 years,Female,12.0,448300.0,2.7,1,TX
Texas,2005.0,15-19 years,Female,12.0,841038.0,1.4,1,TX
Texas,2005.0,15-19 years,Male,50.0,900604.0,5.6,0,TX
Texas,2005.0,20-24 years,Female,39.0,843505.0,4.6,0,TX
Texas,2005.0,20-24 years,Male,114.0,903404.0,12.6,0,TX
Texas,2005.0,25-34 years,Female,98.0,1633778.0,6.0,0,TX
Texas,2005.0,25-34 years,Male,230.0,1663916.0,13.8,0,TX
Texas,2005.0,35-44 years,Female,218.0,1667729.0,13.1,0,TX
Texas,2005.0,35-44 years,Male,358.0,1668891.0,21.5,0,TX
Texas,2005.0,45-54 years,Female,236.0,1553478.0,15.2,0,TX
Texas,2005.0,45-54 years,Male,307.0,1524292.0,20.1,0,TX
Texas,2005.0,55-64 years,Female,70.0,1074020.0,6.5,0,TX
Texas,2005.0,55-64 years,Male,97.0,1008906.0,9.6,0,TX
Texas,2005.0,65-74 years,Female,26.0,662386.0,3.9,0,TX
Texas,2005.0,65-74 years,Male,19.0,567998.0,3.3,1,TX
Texas,2005.0,85+ years,Female,11.0,177125.0,6.2,1,TX
Texas,2006.0,15-19 years,Female,19.0,862229.0,2.2,1,TX
Texas,2006.0,15-19 years,Male,71.0,921405.0,7.7,0,TX
Texas,2006.0,20-24 years,Female,26.0,851616.0,3.1,0,TX
Texas,2006.0,20-24 years,Male,156.0,912078.0,17.1,0,TX
Texas,2006.0,25-34 years,Female,123.0,1669781.0,7.4,0,TX
Texas,2006.0,25-34 years,Male,282.0,1692096.0,16.7,0,TX
Texas,2006.0,35-44 years,Female,232.0,1694251.0,13.7,0,TX
Texas,2006.0,35-44 years,Male,365.0,1686036.0,21.6,0,TX
Texas,2006.0,45-54 years,Female,247.0,1605525.0,15.4,0,TX
Texas,2006.0,45-54 years,Male,378.0,1574906.0,24.0,0,TX
Texas,2006.0,55-64 years,Female,98.0,1133137.0,8.6,0,TX
Texas,2006.0,55-64 years,Male,114.0,1063550.0,10.7,0,TX
Texas,2006.0,65-74 years,Female,18.0,685443.0,2.6,1,TX
Texas,2006.0,65-74 years,Male,17.0,588469.0,2.9,1,TX
Texas,2006.0,75-84 years,Female,22.0,464276.0,4.7,0,TX
Texas,2007.0,15-19 years,Female,24.0,878939.0,2.7,0,TX
Texas,2007.0,15-19 years,Male,57.0,937530.0,6.1,0,TX
Texas,2007.0,20-24 years,Female,47.0,854063.0,5.5,0,TX
Texas,2007.0,20-24 years,Male,137.0,912078.0,15.0,0,TX
Texas,2007.0,25-34 years,Female,139.0,1702611.0,8.2,0,TX
Texas,2007.0,25-34 years,Male,288.0,1723358.0,16.7,0,TX
Texas,2007.0,35-44 years,Female,224.0,1709763.0,13.1,0,TX
Texas,2007.0,35-44 years,Male,323.0,1700143.0,19.0,0,TX
Texas,2007.0,45-54 years,Female,278.0,1647827.0,16.9,0,TX
Texas,2007.0,45-54 years,Male,371.0,1617044.0,22.9,0,TX
Texas,2007.0,55-64 years,Female,94.0,1186806.0,7.9,0,TX
Texas,2007.0,55-64 years,Male,129.0,1113324.0,11.6,0,TX
Texas,2007.0,65-74 years,Female,14.0,705110.0,2.0,1,TX
Texas,2007.0,65-74 years,Male,26.0,609348.0,4.3,0,TX
Texas,2007.0,75-84 years,Female,13.0,467061.0,2.8,1,TX
Texas,2007.0,75-84 years,Male,10.0,330172.0,3.0,1,TX
Texas,2008.0,15-19 years,Female,12.0,894736.0,1.3,1,TX
Texas,2008.0,15-19 years,Male,53.0,951822.0,5.6,0,TX
Texas,2008.0,20-24 years,Female,28.0,862114.0,3.2,0,TX
Texas,2008.0,20-24 years,Male,135.0,915520.0,14.7,0,TX
Texas,2008.0,25-34 years,Female,135.0,1735021.0,7.8,0,TX
Texas,2008.0,25-34 years,Male,263.0,1760881.0,14.9,0,TX
Texas,2008.0,35-44 years,Female,214.0,1718147.0,12.5,0,TX
Texas,2008.0,35-44 years,Male,308.0,1707283.0,18.0,0,TX
Texas,2008.0,45-54 years,Female,246.0,1683084.0,14.6,0,TX
Texas,2008.0,45-54 years,Male,342.0,1653300.0,20.7,0,TX
Texas,2008.0,55-64 years,Female,97.0,1239137.0,7.8,0,TX
Texas,2008.0,55-64 years,Male,129.0,1160753.0,11.1,0,TX
Texas,2008.0,65-74 years,Female,28.0,733835.0,3.8,0,TX
Texas,2008.0,65-74 years,Male,22.0,638797.0,3.4,0,TX
Texas,2008.0,75-84 years,Female,13.0,470208.0,2.8,1,TX
Texas,2008.0,75-84 years,Male,10.0,335437.0,3.0,1,TX
Texas,2009.0,15-19 years,Female,17.0,909426.0,1.9,1,TX
Texas,2009.0,15-19 years,Male,65.0,965143.0,6.7,0,TX
Texas,2009.0,20-24 years,Female,42.0,874693.0,4.8,0,TX
Texas,2009.0,20-24 years,Male,126.0,923165.0,13.6,0,TX
Texas,2009.0,25-34 years,Female,145.0,1769223.0,8.2,0,TX
Texas,2009.0,25-34 years,Male,343.0,1796846.0,19.1,0,TX
Texas,2009.0,35-44 years,Female,209.0,1726767.0,12.1,0,TX
Texas,2009.0,35-44 years,Male,318.0,1715123.0,18.5,0,TX
Texas,2009.0,45-54 years,Female,324.0,1715344.0,18.9,0,TX
Texas,2009.0,45-54 years,Male,409.0,1686094.0,24.3,0,TX
Texas,2009.0,55-64 years,Female,121.0,1295260.0,9.3,0,TX
Texas,2009.0,55-64 years,Male,160.0,1212892.0,13.2,0,TX
Texas,2009.0,65-74 years,Female,42.0,764335.0,5.5,0,TX
Texas,2009.0,65-74 years,Male,31.0,667915.0,4.6,0,TX
Texas,2009.0,75-84 years,Female,20.0,472694.0,4.2,0,TX
Texas,2009.0,75-84 years,Male,14.0,341034.0,4.1,1,TX
Texas,2009.0,85+ years,Female,12.0,199210.0,6.0,1,TX
Texas,2010.0,15-19 years,Female,27.0,914438.0,3.0,0,TX
Texas,2010.0,15-19 years,Male,50.0,968686.0,5.2,0,TX
Texas,2010.0,20-24 years,Female,55.0,884726.0,6.2,0,TX
Texas,2010.0,20-24 years,Male,144.0,932353.0,15.4,0,TX
Texas,2010.0,25-34 years,Female,171.0,1791620.0,9.5,0,TX
Texas,2010.0,25-34 years,Male,300.0,1821853.0,16.5,0,TX
Texas,2010.0,35-44 years,Female,219.0,1735378.0,12.6,0,TX
Texas,2010.0,35-44 years,Male,291.0,1723004.0,16.9,0,TX
Texas,2010.0,45-54 years,Female,310.0,1732540.0,17.9,0,TX
Texas,2010.0,45-54 years,Male,373.0,1702796.0,21.9,0,TX
Texas,2010.0,55-64 years,Female,151.0,1340596.0,11.3,0,TX
Texas,2010.0,55-64 years,Male,185.0,1257095.0,14.7,0,TX
Texas,2010.0,65-74 years,Female,37.0,785122.0,4.7,0,TX
Texas,2010.0,65-74 years,Male,33.0,687134.0,4.8,0,TX
Texas,2010.0,75-84 years,Female,19.0,476892.0,4.0,1,TX
Texas,2010.0,75-84 years,Male,12.0,347559.0,3.5,1,TX
Texas,2011.0,15-19 years,Female,20.0,911241.0,2.2,0,TX
Texas,2011.0,15-19 years,Male,67.0,969499.0,6.9,0,TX
Texas,2011.0,20-24 years,Female,50.0,914464.0,5.5,0,TX
Texas,2011.0,20-24 years,Male,185.0,961185.0,19.2,0,TX
Texas,2011.0,25-34 years,Female,146.0,1832902.0,8.0,0,TX
Texas,2011.0,25-34 years,Male,363.0,1864114.0,19.5,0,TX
Texas,2011.0,35-44 years,Female,227.0,1758027.0,12.9,0,TX
Texas,2011.0,35-44 years,Male,310.0,1741117.0,17.8,0,TX
Texas,2011.0,45-54 years,Female,329.0,1741584.0,18.9,0,TX
Texas,2011.0,45-54 years,Male,394.0,1714064.0,23.0,0,TX
Texas,2011.0,55-64 years,Female,164.0,1413288.0,11.6,0,TX
Texas,2011.0,55-64 years,Male,217.0,1324032.0,16.4,0,TX
Texas,2011.0,65-74 years,Female,43.0,819013.0,5.3,0,TX
Texas,2011.0,65-74 years,Male,30.0,720204.0,4.2,0,TX
Texas,2011.0,75-84 years,Female,15.0,486011.0,3.1,1,TX
Texas,2011.0,75-84 years,Male,12.0,358438.0,3.3,1,TX
Texas,2012.0,15-19 years,Female,12.0,912225.0,1.3,1,TX
Texas,2012.0,15-19 years,Male,40.0,968792.0,4.1,0,TX
Texas,2012.0,20-24 years,Female,60.0,938959.0,6.4,0,TX
Texas,2012.0,20-24 years,Male,149.0,996555.0,15.0,0,TX
Texas,2012.0,25-34 years,Female,156.0,1863066.0,8.4,0,TX
Texas,2012.0,25-34 years,Male,324.0,1907235.0,17.0,0,TX
Texas,2012.0,35-44 years,Female,197.0,1780657.0,11.1,0,TX
Texas,2012.0,35-44 years,Male,306.0,1764937.0,17.3,0,TX
Texas,2012.0,45-54 years,Female,300.0,1740275.0,17.2,0,TX
Texas,2012.0,45-54 years,Male,379.0,1714783.0,22.1,0,TX
Texas,2012.0,55-64 years,Female,164.0,1448548.0,11.3,0,TX
Texas,2012.0,55-64 years,Male,245.0,1355849.0,18.1,0,TX
Texas,2012.0,65-74 years,Female,39.0,874721.0,4.5,0,TX
Texas,2012.0,65-74 years,Male,44.0,771920.0,5.7,0,TX
Texas,2012.0,75-84 years,Female,13.0,494376.0,2.6,1,TX
Texas,2013.0,15-19 years,Female,15.0,918383.0,1.6,1,TX
Texas,2013.0,15-19 years,Male,49.0,971819.0,5.0,0,TX
Texas,2013.0,20-24 years,Female,52.0,956407.0,5.4,0,TX
Texas,2013.0,20-24 years,Male,128.0,1017373.0,12.6,0,TX
Texas,2013.0,25-34 years,Female,150.0,1894662.0,7.9,0,TX
Texas,2013.0,25-34 years,Male,340.0,1943974.0,17.5,0,TX
Texas,2013.0,35-44 years,Female,208.0,1801428.0,11.5,0,TX
Texas,2013.0,35-44 years,Male,304.0,1784700.0,17.0,0,TX
Texas,2013.0,45-54 years,Female,302.0,1741239.0,17.3,0,TX
Texas,2013.0,45-54 years,Male,343.0,1716669.0,20.0,0,TX
Texas,2013.0,55-64 years,Female,181.0,1487763.0,12.2,0,TX
Texas,2013.0,55-64 years,Male,243.0,1393555.0,17.4,0,TX
Texas,2013.0,65-74 years,Female,56.0,923776.0,6.1,0,TX
Texas,2013.0,65-74 years,Male,42.0,815806.0,5.1,0,TX
Texas,2013.0,75-84 years,Female,12.0,503894.0,2.4,1,TX
Texas,2014.0,15-19 years,Female,17.0,929070.0,1.8,1,TX
Texas,2014.0,15-19 years,Male,32.0,980070.0,3.3,0,TX
Texas,2014.0,20-24 years,Female,42.0,971073.0,4.3,0,TX
Texas,2014.0,20-24 years,Male,132.0,1034936.0,12.8,0,TX
Texas,2014.0,25-34 years,Female,158.0,1936591.0,8.2,0,TX
Texas,2014.0,25-34 years,Male,375.0,1991016.0,18.8,0,TX
Texas,2014.0,35-44 years,Female,229.0,1825722.0,12.5,0,TX
Texas,2014.0,35-44 years,Male,327.0,1811058.0,18.1,0,TX
Texas,2014.0,45-54 years,Female,318.0,1749086.0,18.2,0,TX
Texas,2014.0,45-54 years,Male,360.0,1723963.0,20.9,0,TX
Texas,2014.0,55-64 years,Female,230.0,1528032.0,15.1,0,TX
Texas,2014.0,55-64 years,Male,240.0,1433801.0,16.7,0,TX
Texas,2014.0,65-74 years,Female,42.0,973867.0,4.3,0,TX
Texas,2014.0,65-74 years,Male,52.0,859284.0,6.1,0,TX
Texas,2014.0,75-84 years,Female,13.0,514494.0,2.5,1,TX
Texas,2015.0,15-19 years,Female,25.0,944889.0,2.6,0,TX
Texas,2015.0,15-19 years,Male,34.0,995410.0,3.4,0,TX
Texas,2015.0,20-24 years,Female,41.0,974934.0,4.2,0,TX
Texas,2015.0,20-24 years,Male,148.0,1042360.0,14.2,0,TX
Texas,2015.0,25-34 years,Female,159.0,1977016.0,8.0,0,TX
Texas,2015.0,25-34 years,Male,390.0,2035143.0,19.2,0,TX
Texas,2015.0,35-44 years,Female,192.0,1851792.0,10.4,0,TX
Texas,2015.0,35-44 years,Male,331.0,1842223.0,18.0,0,TX
Texas,2015.0,45-54 years,Female,307.0,1764761.0,17.4,0,TX
Texas,2015.0,45-54 years,Male,324.0,1737956.0,18.6,0,TX
Texas,2015.0,55-64 years,Female,232.0,1572643.0,14.8,0,TX
Texas,2015.0,55-64 years,Male,262.0,1478988.0,17.7,0,TX
Texas,2015.0,65-74 years,Female,50.0,1022229.0,4.9,0,TX
Texas,2015.0,65-74 years,Male,58.0,901067.0,6.4,0,TX
Utah,1999.0,25-34 years,Female,13.0,155283.0,8.4,1,UT
Utah,1999.0,25-34 years,Male,31.0,166245.0,18.6,0,UT
Utah,1999.0,35-44 years,Female,17.0,147930.0,11.5,1,UT
Utah,1999.0,35-44 years,Male,62.0,151324.0,41.0,0,UT
Utah,1999.0,45-54 years,Female,20.0,114818.0,17.4,0,UT
Utah,1999.0,45-54 years,Male,34.0,114783.0,29.6,0,UT
Utah,2000.0,20-24 years,Male,13.0,112469.0,11.6,1,UT
Utah,2000.0,25-34 years,Female,21.0,157438.0,13.3,0,UT
Utah,2000.0,25-34 years,Male,36.0,169516.0,21.2,0,UT
Utah,2000.0,35-44 years,Female,19.0,147911.0,12.8,1,UT
Utah,2000.0,35-44 years,Male,57.0,151465.0,37.6,0,UT
Utah,2000.0,45-54 years,Female,20.0,118697.0,16.8,0,UT
Utah,2000.0,45-54 years,Male,24.0,118895.0,20.2,0,UT
Utah,2001.0,25-34 years,Female,22.0,161697.0,13.6,0,UT
Utah,2001.0,25-34 years,Male,22.0,172255.0,12.8,0,UT
Utah,2001.0,35-44 years,Female,25.0,147787.0,16.9,0,UT
Utah,2001.0,35-44 years,Male,46.0,151360.0,30.4,0,UT
Utah,2001.0,45-54 years,Female,20.0,126074.0,15.9,0,UT
Utah,2001.0,45-54 years,Male,35.0,125992.0,27.8,0,UT
Utah,2002.0,20-24 years,Male,13.0,122893.0,10.6,1,UT
Utah,2002.0,25-34 years,Female,16.0,167182.0,9.6,1,UT
Utah,2002.0,25-34 years,Male,46.0,176517.0,26.1,0,UT
Utah,2002.0,35-44 years,Female,48.0,146730.0,32.7,0,UT
Utah,2002.0,35-44 years,Male,53.0,150800.0,35.1,0,UT
Utah,2002.0,45-54 years,Female,30.0,129619.0,23.1,0,UT
Utah,2002.0,45-54 years,Male,43.0,129686.0,33.2,0,UT
Utah,2002.0,55-64 years,Female,11.0,81198.0,13.5,1,UT
Utah,2002.0,55-64 years,Male,10.0,77902.0,12.8,1,UT
Utah,2003.0,15-19 years,Male,10.0,104955.0,9.5,1,UT
Utah,2003.0,20-24 years,Female,12.0,120293.0,10.0,1,UT
Utah,2003.0,20-24 years,Male,35.0,124143.0,28.2,0,UT
Utah,2003.0,25-34 years,Female,31.0,173050.0,17.9,0,UT
Utah,2003.0,25-34 years,Male,53.0,181469.0,29.2,0,UT
Utah,2003.0,35-44 years,Female,43.0,145688.0,29.5,0,UT
Utah,2003.0,35-44 years,Male,61.0,150048.0,40.7,0,UT
Utah,2003.0,45-54 years,Female,42.0,133254.0,31.5,0,UT
Utah,2003.0,45-54 years,Male,43.0,133140.0,32.3,0,UT
Utah,2003.0,55-64 years,Female,12.0,85629.0,14.0,1,UT
Utah,2004.0,20-24 years,Male,30.0,122300.0,24.5,0,UT
Utah,2004.0,25-34 years,Female,25.0,178937.0,14.0,0,UT
Utah,2004.0,25-34 years,Male,60.0,188847.0,31.8,0,UT
Utah,2004.0,35-44 years,Female,34.0,145985.0,23.3,0,UT
Utah,2004.0,35-44 years,Male,68.0,150037.0,45.3,0,UT
Utah,2004.0,45-54 years,Female,33.0,137200.0,24.1,0,UT
Utah,2004.0,45-54 years,Male,53.0,136442.0,38.8,0,UT
Utah,2004.0,55-64 years,Female,13.0,90443.0,14.4,1,UT
Utah,2004.0,55-64 years,Male,14.0,87135.0,16.1,1,UT
Utah,2005.0,15-19 years,Male,10.0,105004.0,9.5,1,UT
Utah,2005.0,20-24 years,Male,39.0,122423.0,31.9,0,UT
Utah,2005.0,25-34 years,Female,43.0,185807.0,23.1,0,UT
Utah,2005.0,25-34 years,Male,61.0,194133.0,31.4,0,UT
Utah,2005.0,35-44 years,Female,57.0,147645.0,38.6,0,UT
Utah,2005.0,35-44 years,Male,51.0,152039.0,33.5,0,UT
Utah,2005.0,45-54 years,Female,57.0,141410.0,40.3,0,UT
Utah,2005.0,45-54 years,Male,59.0,140425.0,42.0,0,UT
Utah,2005.0,55-64 years,Female,19.0,96072.0,19.8,1,UT
Utah,2005.0,55-64 years,Male,17.0,92803.0,18.3,1,UT
Utah,2006.0,20-24 years,Female,17.0,115729.0,14.7,1,UT
Utah,2006.0,20-24 years,Male,37.0,120142.0,30.8,0,UT
Utah,2006.0,25-34 years,Female,37.0,193492.0,19.1,0,UT
Utah,2006.0,25-34 years,Male,64.0,202266.0,31.6,0,UT
Utah,2006.0,35-44 years,Female,41.0,150333.0,27.3,0,UT
Utah,2006.0,35-44 years,Male,63.0,155133.0,40.6,0,UT
Utah,2006.0,45-54 years,Female,51.0,145806.0,35.0,0,UT
Utah,2006.0,45-54 years,Male,74.0,144574.0,51.2,0,UT
Utah,2006.0,55-64 years,Female,22.0,102018.0,21.6,0,UT
Utah,2006.0,55-64 years,Male,16.0,98654.0,16.2,1,UT
Utah,2007.0,15-19 years,Male,14.0,108436.0,12.9,1,UT
Utah,2007.0,20-24 years,Female,19.0,113820.0,16.7,1,UT
Utah,2007.0,20-24 years,Male,37.0,117985.0,31.4,0,UT
Utah,2007.0,25-34 years,Female,38.0,202291.0,18.8,0,UT
Utah,2007.0,25-34 years,Male,86.0,212000.0,40.6,0,UT
Utah,2007.0,35-44 years,Female,54.0,153432.0,35.2,0,UT
Utah,2007.0,35-44 years,Male,71.0,158848.0,44.7,0,UT
Utah,2007.0,45-54 years,Female,63.0,149171.0,42.2,0,UT
Utah,2007.0,45-54 years,Male,60.0,148375.0,40.4,0,UT
Utah,2007.0,55-64 years,Female,25.0,107518.0,23.3,0,UT
Utah,2007.0,55-64 years,Male,23.0,103708.0,22.2,0,UT
Utah,2008.0,20-24 years,Female,12.0,113211.0,10.6,1,UT
Utah,2008.0,20-24 years,Male,29.0,115678.0,25.1,0,UT
Utah,2008.0,25-34 years,Female,38.0,209572.0,18.1,0,UT
Utah,2008.0,25-34 years,Male,90.0,219797.0,40.9,0,UT
Utah,2008.0,35-44 years,Female,39.0,155878.0,25.0,0,UT
Utah,2008.0,35-44 years,Male,56.0,161603.0,34.7,0,UT
Utah,2008.0,45-54 years,Female,61.0,152027.0,40.1,0,UT
Utah,2008.0,45-54 years,Male,77.0,151061.0,51.0,0,UT
Utah,2008.0,55-64 years,Female,24.0,112471.0,21.3,0,UT
Utah,2008.0,55-64 years,Male,16.0,108595.0,14.7,1,UT
Utah,2009.0,20-24 years,Female,13.0,113133.0,11.5,1,UT
Utah,2009.0,20-24 years,Male,29.0,114404.0,25.3,0,UT
Utah,2009.0,25-34 years,Female,40.0,214643.0,18.6,0,UT
Utah,2009.0,25-34 years,Male,92.0,226003.0,40.7,0,UT
Utah,2009.0,35-44 years,Female,55.0,159304.0,34.5,0,UT
Utah,2009.0,35-44 years,Male,62.0,165718.0,37.4,0,UT
Utah,2009.0,45-54 years,Female,60.0,153501.0,39.1,0,UT
Utah,2009.0,45-54 years,Male,52.0,152428.0,34.1,0,UT
Utah,2009.0,55-64 years,Female,22.0,117473.0,18.7,0,UT
Utah,2009.0,55-64 years,Male,23.0,113730.0,20.2,0,UT
Utah,2010.0,15-19 years,Male,10.0,111727.0,9.0,1,UT
Utah,2010.0,20-24 years,Male,40.0,113607.0,35.2,0,UT
Utah,2010.0,25-34 years,Female,35.0,216769.0,16.1,0,UT
Utah,2010.0,25-34 years,Male,74.0,228918.0,32.3,0,UT
Utah,2010.0,35-44 years,Female,36.0,163076.0,22.1,0,UT
Utah,2010.0,35-44 years,Male,63.0,169399.0,37.2,0,UT
Utah,2010.0,45-54 years,Female,67.0,153968.0,43.5,0,UT
Utah,2010.0,45-54 years,Male,35.0,152996.0,22.9,0,UT
Utah,2010.0,55-64 years,Female,22.0,121988.0,18.0,0,UT
Utah,2010.0,55-64 years,Male,25.0,118253.0,21.1,0,UT
Utah,2011.0,20-24 years,Female,21.0,116455.0,18.0,0,UT
Utah,2011.0,20-24 years,Male,37.0,117638.0,31.5,0,UT
Utah,2011.0,25-34 years,Female,46.0,218346.0,21.1,0,UT
Utah,2011.0,25-34 years,Male,72.0,228080.0,31.6,0,UT
Utah,2011.0,35-44 years,Female,46.0,169888.0,27.1,0,UT
Utah,2011.0,35-44 years,Male,67.0,176826.0,37.9,0,UT
Utah,2011.0,45-54 years,Female,69.0,153489.0,45.0,0,UT
Utah,2011.0,45-54 years,Male,59.0,152970.0,38.6,0,UT
Utah,2011.0,55-64 years,Female,34.0,129169.0,26.3,0,UT
Utah,2011.0,55-64 years,Male,28.0,125188.0,22.4,0,UT
Utah,2012.0,20-24 years,Female,10.0,119055.0,8.4,1,UT
Utah,2012.0,20-24 years,Male,25.0,122470.0,20.4,0,UT
Utah,2012.0,25-34 years,Female,53.0,217514.0,24.4,0,UT
Utah,2012.0,25-34 years,Male,86.0,224777.0,38.3,0,UT
Utah,2012.0,35-44 years,Female,57.0,176270.0,32.3,0,UT
Utah,2012.0,35-44 years,Male,72.0,183591.0,39.2,0,UT
Utah,2012.0,45-54 years,Female,75.0,152821.0,49.1,0,UT
Utah,2012.0,45-54 years,Male,100.0,153099.0,65.3,0,UT
Utah,2012.0,55-64 years,Female,38.0,132597.0,28.7,0,UT
Utah,2012.0,55-64 years,Male,48.0,128646.0,37.3,0,UT
Utah,2013.0,20-24 years,Female,16.0,121135.0,13.2,1,UT
Utah,2013.0,20-24 years,Male,42.0,125444.0,33.5,0,UT
